fecha,hora,central,mwh
2024-12-10,15,Parque Solar Cerro Dorado,85.86
2024-12-10,15,Parque Solar Media Luna,59.84
2024-12-10,15,Eolica Cerro Negro,36.48
2024-12-10,15,Eolica Punta Ventosa,108.55
2024-12-10,15,Eolica Loma Larga,18.17
2024-12-10,15,Eolica Vientos del Sur,67.16
2024-12-10,15,Termoelectrica Bahia Norte,197.05
2024-12-10,15,Termoelectrica Valle Central,212.78
2024-12-10,15,Termoelectrica Puerto Nuevo,267.44
2024-12-10,15,Termoelectrica Costa Brava,365.80
2024-12-10,15,Termoelectrica Peninsula Gris,153.88
2024-12-10,15,Diesel Respaldo Cordillera,0.00
2024-12-10,16,Central Rio Manso Alto,307.18
2024-12-10,16,Central Salto del Pehuen,199.37
2024-12-10,16,Central Quebrada Azul,113.85
2024-12-10,16,Central Lago Ventisquero,69.16
2024-12-10,16,Central Vega Escondida,169.97
2024-12-10,16,Parque Solar Pampa Alta,152.03
2024-12-10,16,Parque Solar Llano Blanco,97.41
2024-12-10,16,Parque Solar Salar Nuevo,118.06
2024-12-10,16,Parque Solar Cerro Dorado,72.58
2024-12-10,16,Parque Solar Media Luna,50.59
2024-12-10,16,Eolica Cerro Negro,51.20
2024-12-10,16,Eolica Punta Ventosa,115.25
2024-12-10,16,Eolica Loma Larga,26.41
2024-12-10,16,Eolica Vientos del Sur,45.64
2024-12-10,16,Termoelectrica Bahia Norte,182.12
2024-12-10,16,Termoelectrica Valle Central,209.99
2024-12-10,16,Termoelectrica Puerto Nuevo,277.13
2024-12-10,16,Termoelectrica Costa Brava,382.20
2024-12-10,16,Termoelectrica Peninsula Gris,151.32
2024-12-10,16,Diesel Respaldo Cordillera,0.00
2024-12-10,17,Central Rio Manso Alto,304.67
2024-12-10,17,Central Salto del Pehuen,204.73
2024-12-10,17,Central Quebrada Azul,119.37
2024-12-10,17,Central Lago Ventisquero,70.29
2024-12-10,17,Central Vega Escondida,157.23
2024-12-10,17,Parque Solar Pampa Alta,115.38
2024-12-10,17,Parque Solar Llano Blanco,73.93
2024-12-10,17,Parque Solar Salar Nuevo,89.60
2024-12-10,17,Parque Solar Cerro Dorado,55.09
2024-12-10,17,Parque Solar Media Luna,38.39
2024-12-10,17,Eolica Cerro Negro,70.33
2024-12-10,17,Eolica Punta Ventosa,114.75
2024-12-10,17,Eolica Loma Larga,25.82
2024-12-10,17,Eolica Vientos del Sur,36.47
2024-12-10,17,Termoelectrica Bahia Norte,195.87
2024-12-10,17,Termoelectrica Valle Central,205.68
2024-12-10,17,Termoelectrica Puerto Nuevo,264.23
2024-12-10,17,Termoelectrica Costa Brava,367.41
2024-12-10,17,Termoelectrica Peninsula Gris,159.97
2024-12-10,17,Diesel Respaldo Cordillera,0.00
2024-12-10,18,Central Rio Manso Alto,283.68
2024-12-10,18,Central Salto del Pehuen,207.69
2024-12-10,18,Central Quebrada Azul,115.73
2024-12-10,18,Central Lago Ventisquero,71.42
2024-12-10,18,Central Vega Escondida,175.14
2024-12-10,18,Parque Solar Pampa Alta,72.03
2024-12-10,18,Parque Solar Llano Blanco,46.15
2024-12-10,18,Parque Solar Salar Nuevo,55.93
2024-12-10,18,Parque Solar Cerro Dorado,34.39
2024-12-10,18,Parque Solar Media Luna,23.96
2024-12-10,18,Eolica Cerro Negro,67.94
2024-12-10,18,Eolica Punta Ventosa,115.38
2024-12-10,18,Eolica Loma Larga,17.57
2024-12-10,18,Eolica Vientos del Sur,38.73
2024-12-10,18,Termoelectrica Bahia Norte,202.09
2024-12-10,18,Termoelectrica Valle Central,216.98
2024-12-10,18,Termoelectrica Puerto Nuevo,281.73
2024-12-10,18,Termoelectrica Costa Brava,356.76
2024-12-10,18,Termoelectrica Peninsula Gris,158.99
2024-12-10,18,Diesel Respaldo Cordillera,0.00
2024-12-10,19,Central Rio Manso Alto,294.72
2024-12-10,19,Central Salto del Pehuen,200.63
2024-12-10,19,Central Quebrada Azul,118.67
2024-12-10,19,Central Lago Ventisquero,68.77
2024-12-10,19,Central Vega Escondida,164.27
2024-12-10,19,Parque Solar Pampa Alta,24.48
2024-12-10,19,Parque Solar Llano Blanco,15.69
2024-12-10,19,Parque Solar Salar Nuevo,19.01
2024-12-10,19,Parque Solar Cerro Dorado,11.69
2024-12-10,19,Parque Solar Media Luna,8.15
2024-12-10,19,Eolica Cerro Negro,59.79
2024-12-10,19,Eolica Punta Ventosa,124.00
2024-12-10,19,Eolica Loma Larga,21.89
2024-12-10,19,Eolica Vientos del Sur,77.17
2024-12-10,19,Termoelectrica Bahia Norte,193.36
2024-12-10,19,Termoelectrica Valle Central,204.47
2024-12-10,19,Termoelectrica Puerto Nuevo,276.56
2024-12-10,19,Termoelectrica Costa Brava,358.43
2024-12-10,19,Termoelectrica Peninsula Gris,151.88
2024-12-10,19,Diesel Respaldo Cordillera,0.00
2024-12-10,20,Central Rio Manso Alto,298.35
2024-12-10,20,Central Salto del Pehuen,199.33
2024-12-10,20,Central Quebrada Azul,117.07
2024-12-10,20,Central Lago Ventisquero,68.11
2024-12-10,20,Central Vega Escondida,163.77
2024-12-10,20,Parque Solar Pampa Alta,0.00
2024-12-10,20,Parque Solar Llano Blanco,0.00
2024-12-10,20,Parque Solar Salar Nuevo,0.00
2024-12-10,20,Parque Solar Cerro Dorado,0.00
2024-12-10,20,Parque Solar Media Luna,0.00
2024-12-10,20,Eolica Cerro Negro,59.70
2024-12-10,20,Eolica Punta Ventosa,118.49
2024-12-10,20,Eolica Loma Larga,13.07
2024-12-10,20,Eolica Vientos del Sur,79.89
2024-12-10,20,Termoelectrica Bahia Norte,195.38
2024-12-10,20,Termoelectrica Valle Central,214.37
2024-12-10,20,Termoelectrica Puerto Nuevo,277.45
2024-12-10,20,Termoelectrica Costa Brava,384.04
2024-12-10,20,Termoelectrica Peninsula Gris,161.46
2024-12-10,20,Diesel Respaldo Cordillera,0.00
2024-12-10,21,Central Rio Manso Alto,285.92
2024-12-10,21,Central Salto del Pehuen,196.48
2024-12-10,21,Central Quebrada Azul,129.52
2024-12-10,21,Central Lago Ventisquero,77.52
2024-12-10,21,Central Vega Escondida,162.38
2024-12-10,21,Parque Solar Pampa Alta,0.00
2024-12-10,21,Parque Solar Llano Blanco,0.00
2024-12-10,21,Parque Solar Salar Nuevo,0.00
2024-12-10,21,Parque Solar Cerro Dorado,0.00
2024-12-10,21,Parque Solar Media Luna,0.00
2024-12-10,21,Eolica Cerro Negro,65.47
2024-12-10,21,Eolica Punta Ventosa,123.93
2024-12-10,21,Eolica Loma Larga,19.59
2024-12-10,21,Eolica Vientos del Sur,68.23
2024-12-10,21,Termoelectrica Bahia Norte,192.02
2024-12-10,21,Termoelectrica Valle Central,210.73
2024-12-10,21,Termoelectrica Puerto Nuevo,267.11
2024-12-10,21,Termoelectrica Costa Brava,364.50
2024-12-10,21,Termoelectrica Peninsula Gris,158.15
2024-12-10,21,Diesel Respaldo Cordillera,0.00
2024-12-10,22,Central Rio Manso Alto,301.26
2024-12-10,22,Central Salto del Pehuen,215.51
2024-12-10,22,Central Quebrada Azul,119.84
2024-12-10,22,Central Lago Ventisquero,73.58
2024-12-10,22,Central Vega Escondida,151.75
2024-12-10,22,Parque Solar Pampa Alta,0.00
2024-12-10,22,Parque Solar Llano Blanco,0.00
2024-12-10,22,Parque Solar Salar Nuevo,0.00
2024-12-10,22,Parque Solar Cerro Dorado,0.00
2024-12-10,22,Parque Solar Media Luna,0.00
2024-12-10,22,Eolica Cerro Negro,97.62
2024-12-10,22,Eolica Punta Ventosa,120.93
2024-12-10,22,Eolica Loma Larga,28.60
2024-12-10,22,Eolica Vientos del Sur,74.30
2024-12-10,22,Termoelectrica Bahia Norte,193.36
2024-12-10,22,Termoelectrica Valle Central,208.34
2024-12-10,22,Termoelectrica Puerto Nuevo,264.35
2024-12-10,22,Termoelectrica Costa Brava,365.03
2024-12-10,22,Termoelectrica Peninsula Gris,150.07
2024-12-10,22,Diesel Respaldo Cordillera,0.00
2024-12-10,23,Central Rio Manso Alto,294.72
2024-12-10,23,Central Salto del Pehuen,191.92
2024-12-10,23,Central Quebrada Azul,113.88
2024-12-10,23,Central Lago Ventisquero,68.36
2024-12-10,23,Central Vega Escondida,160.94
2024-12-10,23,Parque Solar Pampa Alta,0.00
2024-12-10,23,Parque Solar Llano Blanco,0.00
2024-12-10,23,Parque Solar Salar Nuevo,0.00
2024-12-10,23,Parque Solar Cerro Dorado,0.00
2024-12-10,23,Parque Solar Media Luna,0.00
2024-12-10,23,Eolica Cerro Negro,88.07
2024-12-10,23,Eolica Punta Ventosa,99.77
2024-12-10,23,Eolica Loma Larga,18.56
2024-12-10,23,Eolica Vientos del Sur,58.05
2024-12-10,23,Termoelectrica Bahia Norte,194.03
2024-12-10,23,Termoelectrica Valle Central,211.70
2024-12-10,23,Termoelectrica Puerto Nuevo,273.92
2024-12-10,23,Termoelectrica Costa Brava,377.75
2024-12-10,23,Termoelectrica Peninsula Gris,153.13
2024-12-10,23,Diesel Respaldo Cordillera,0.00
2024-12-11,0,Central Rio Manso Alto,277.11
2024-12-11,0,Central Salto del Pehuen,206.20
2024-12-11,0,Central Quebrada Azul,113.33
2024-12-11,0,Central Lago Ventisquero,68.09
2024-12-11,0,Central Vega Escondida,165.71
2024-12-11,0,Parque Solar Pampa Alta,0.00
2024-12-11,0,Parque Solar Llano Blanco,0.00
2024-12-11,0,Parque Solar Salar Nuevo,0.00
2024-12-11,0,Parque Solar Cerro Dorado,0.00
2024-12-11,0,Parque Solar Media Luna,0.00
2024-12-11,0,Eolica Cerro Negro,94.81
2024-12-11,0,Eolica Punta Ventosa,113.60
2024-12-11,0,Eolica Loma Larga,40.59
2024-12-11,0,Eolica Vientos del Sur,72.02
2024-12-11,0,Termoelectrica Bahia Norte,175.18
2024-12-11,0,Termoelectrica Valle Central,185.69
2024-12-11,0,Termoelectrica Puerto Nuevo,296.09
2024-12-11,0,Termoelectrica Costa Brava,340.28
2024-12-11,0,Termoelectrica Peninsula Gris,171.75
2024-12-11,0,Diesel Respaldo Cordillera,0.00
2024-12-11,1,Central Rio Manso Alto,278.50
2024-12-11,1,Central Salto del Pehuen,198.01
2024-12-11,1,Central Quebrada Azul,120.76
2024-12-11,1,Central Lago Ventisquero,68.31
2024-12-11,1,Central Vega Escondida,152.04
2024-12-11,1,Parque Solar Pampa Alta,0.00
2024-12-11,1,Parque Solar Llano Blanco,0.00
2024-12-11,1,Parque Solar Salar Nuevo,0.00
2024-12-11,1,Parque Solar Cerro Dorado,0.00
2024-12-11,1,Parque Solar Media Luna,0.00
2024-12-11,1,Eolica Cerro Negro,72.24
2024-12-11,1,Eolica Punta Ventosa,113.49
2024-12-11,1,Eolica Loma Larga,27.08
2024-12-11,1,Eolica Vientos del Sur,61.43
2024-12-11,1,Termoelectrica Bahia Norte,164.92
2024-12-11,1,Termoelectrica Valle Central,183.39
2024-12-11,1,Termoelectrica Puerto Nuevo,306.00
2024-12-11,1,Termoelectrica Costa Brava,342.28
2024-12-11,1,Termoelectrica Peninsula Gris,153.69
2024-12-11,1,Diesel Respaldo Cordillera,0.00
2024-12-11,2,Central Rio Manso Alto,282.12
2024-12-11,2,Central Salto del Pehuen,200.35
2024-12-11,2,Central Quebrada Azul,121.47
2024-12-11,2,Central Lago Ventisquero,71.71
2024-12-11,2,Central Vega Escondida,162.30
2024-12-11,2,Parque Solar Pampa Alta,0.00
2024-12-11,2,Parque Solar Llano Blanco,0.00
2024-12-11,2,Parque Solar Salar Nuevo,0.00
2024-12-11,2,Parque Solar Cerro Dorado,0.00
2024-12-11,2,Parque Solar Media Luna,0.00
2024-12-11,2,Eolica Cerro Negro,87.73
2024-12-11,2,Eolica Punta Ventosa,97.93
2024-12-11,2,Eolica Loma Larga,37.94
2024-12-11,2,Eolica Vientos del Sur,81.74
2024-12-11,2,Termoelectrica Bahia Norte,173.48
2024-12-11,2,Termoelectrica Valle Central,178.93
2024-12-11,2,Termoelectrica Puerto Nuevo,293.19
2024-12-11,2,Termoelectrica Costa Brava,332.77
2024-12-11,2,Termoelectrica Peninsula Gris,165.19
2024-12-11,2,Diesel Respaldo Cordillera,0.00
2024-12-11,3,Central Rio Manso Alto,280.13
2024-12-11,3,Central Salto del Pehuen,199.53
2024-12-11,3,Central Quebrada Azul,109.00
2024-12-11,3,Central Lago Ventisquero,72.49
2024-12-11,3,Central Vega Escondida,168.09
2024-12-11,3,Parque Solar Pampa Alta,0.00
2024-12-11,3,Parque Solar Llano Blanco,0.00
2024-12-11,3,Parque Solar Salar Nuevo,0.00
2024-12-11,3,Parque Solar Cerro Dorado,0.00
2024-12-11,3,Parque Solar Media Luna,0.00
2024-12-11,3,Eolica Cerro Negro,100.54
2024-12-11,3,Eolica Punta Ventosa,93.62
2024-12-11,3,Eolica Loma Larga,35.87
2024-12-11,3,Eolica Vientos del Sur,84.92
2024-12-11,3,Termoelectrica Bahia Norte,182.17
2024-12-11,3,Termoelectrica Valle Central,187.19
2024-12-11,3,Termoelectrica Puerto Nuevo,288.58
2024-12-11,3,Termoelectrica Costa Brava,353.59
2024-12-11,3,Termoelectrica Peninsula Gris,157.08
2024-12-11,3,Diesel Respaldo Cordillera,0.00
2024-12-11,4,Central Rio Manso Alto,274.76
2024-12-11,4,Central Salto del Pehuen,204.20
2024-12-11,4,Central Quebrada Azul,116.91
2024-12-11,4,Central Lago Ventisquero,71.63
2024-12-11,4,Central Vega Escondida,162.75
2024-12-11,4,Parque Solar Pampa Alta,0.00
2024-12-11,4,Parque Solar Llano Blanco,0.00
2024-12-11,4,Parque Solar Salar Nuevo,0.00
2024-12-11,4,Parque Solar Cerro Dorado,0.00
2024-12-11,4,Parque Solar Media Luna,0.00
2024-12-11,4,Eolica Cerro Negro,97.57
2024-12-11,4,Eolica Punta Ventosa,83.16
2024-12-11,4,Eolica Loma Larga,37.98
2024-12-11,4,Eolica Vientos del Sur,94.34
2024-12-11,4,Termoelectrica Bahia Norte,173.11
2024-12-11,4,Termoelectrica Valle Central,179.27
2024-12-11,4,Termoelectrica Puerto Nuevo,296.72
2024-12-11,4,Termoelectrica Costa Brava,327.39
2024-12-11,4,Termoelectrica Peninsula Gris,165.78
2024-12-11,4,Diesel Respaldo Cordillera,0.00
2024-12-11,5,Central Rio Manso Alto,272.58
2024-12-11,5,Central Salto del Pehuen,198.85
2024-12-11,5,Central Quebrada Azul,104.66
2024-12-11,5,Central Lago Ventisquero,70.47
2024-12-11,5,Central Vega Escondida,145.32
2024-12-11,5,Parque Solar Pampa Alta,0.00
2024-12-11,5,Parque Solar Llano Blanco,0.00
2024-12-11,5,Parque Solar Salar Nuevo,0.00
2024-12-11,5,Parque Solar Cerro Dorado,0.00
2024-12-11,5,Parque Solar Media Luna,0.00
2024-12-11,5,Eolica Cerro Negro,94.05
2024-12-11,5,Eolica Punta Ventosa,68.47
2024-12-11,5,Eolica Loma Larga,30.38
2024-12-11,5,Eolica Vientos del Sur,70.65
2024-12-11,5,Termoelectrica Bahia Norte,163.72
2024-12-11,5,Termoelectrica Valle Central,187.40
2024-12-11,5,Termoelectrica Puerto Nuevo,307.81
2024-12-11,5,Termoelectrica Costa Brava,339.81
2024-12-11,5,Termoelectrica Peninsula Gris,156.76
2024-12-11,5,Diesel Respaldo Cordillera,0.00
2024-12-11,6,Central Rio Manso Alto,287.85
2024-12-11,6,Central Salto del Pehuen,205.15
2024-12-11,6,Central Quebrada Azul,124.34
2024-12-11,6,Central Lago Ventisquero,74.83
2024-12-11,6,Central Vega Escondida,157.46
2024-12-11,6,Parque Solar Pampa Alta,0.00
2024-12-11,6,Parque Solar Llano Blanco,0.00
2024-12-11,6,Parque Solar Salar Nuevo,0.00
2024-12-11,6,Parque Solar Cerro Dorado,0.00
2024-12-11,6,Parque Solar Media Luna,0.00
2024-12-11,6,Eolica Cerro Negro,109.60
2024-12-11,6,Eolica Punta Ventosa,61.27
2024-12-11,6,Eolica Loma Larga,45.33
2024-12-11,6,Eolica Vientos del Sur,93.15
2024-12-11,6,Termoelectrica Bahia Norte,171.08
2024-12-11,6,Termoelectrica Valle Central,177.54
2024-12-11,6,Termoelectrica Puerto Nuevo,296.10
2024-12-11,6,Termoelectrica Costa Brava,351.00
2024-12-11,6,Termoelectrica Peninsula Gris,160.98
2024-12-11,6,Diesel Respaldo Cordillera,0.00
2024-12-11,7,Central Rio Manso Alto,280.55
2024-12-11,7,Central Salto del Pehuen,202.29
2024-12-11,7,Central Quebrada Azul,115.02
2024-12-11,7,Central Lago Ventisquero,72.04
2024-12-11,7,Central Vega Escondida,160.96
2024-12-11,7,Parque Solar Pampa Alta,25.02
2024-12-11,7,Parque Solar Llano Blanco,16.26
2024-12-11,7,Parque Solar Salar Nuevo,19.14
2024-12-11,7,Parque Solar Cerro Dorado,11.60
2024-12-11,7,Parque Solar Media Luna,8.71
2024-12-11,7,Eolica Cerro Negro,93.10
2024-12-11,7,Eolica Punta Ventosa,65.04
2024-12-11,7,Eolica Loma Larga,46.88
2024-12-11,7,Eolica Vientos del Sur,74.03
2024-12-11,7,Termoelectrica Bahia Norte,174.32
2024-12-11,7,Termoelectrica Valle Central,198.65
2024-12-11,7,Termoelectrica Puerto Nuevo,286.61
2024-12-11,7,Termoelectrica Costa Brava,346.11
2024-12-11,7,Termoelectrica Peninsula Gris,169.17
2024-12-11,7,Diesel Respaldo Cordillera,0.00
2024-12-11,8,Central Rio Manso Alto,275.66
2024-12-11,8,Central Salto del Pehuen,205.77
2024-12-11,8,Central Quebrada Azul,122.27
2024-12-11,8,Central Lago Ventisquero,70.31
2024-12-11,8,Central Vega Escondida,164.69
2024-12-11,8,Parque Solar Pampa Alta,73.61
2024-12-11,8,Parque Solar Llano Blanco,47.84
2024-12-11,8,Parque Solar Salar Nuevo,56.31
2024-12-11,8,Parque Solar Cerro Dorado,34.13
2024-12-11,8,Parque Solar Media Luna,25.63
2024-12-11,8,Eolica Cerro Negro,81.75
2024-12-11,8,Eolica Punta Ventosa,45.41
2024-12-11,8,Eolica Loma Larga,42.54
2024-12-11,8,Eolica Vientos del Sur,99.42
2024-12-11,8,Termoelectrica Bahia Norte,169.04
2024-12-11,8,Termoelectrica Valle Central,191.44
2024-12-11,8,Termoelectrica Puerto Nuevo,310.38
2024-12-11,8,Termoelectrica Costa Brava,359.19
2024-12-11,8,Termoelectrica Peninsula Gris,163.80
2024-12-11,8,Diesel Respaldo Cordillera,0.00
2024-12-11,9,Central Rio Manso Alto,300.48
2024-12-11,9,Central Salto del Pehuen,197.29
2024-12-11,9,Central Quebrada Azul,120.48
2024-12-11,9,Central Lago Ventisquero,72.27
2024-12-11,9,Central Vega Escondida,154.60
2024-12-11,9,Parque Solar Pampa Alta,117.92
2024-12-11,9,Parque Solar Llano Blanco,76.64
2024-12-11,9,Parque Solar Salar Nuevo,90.21
2024-12-11,9,Parque Solar Cerro Dorado,54.67
2024-12-11,9,Parque Solar Media Luna,41.06
2024-12-11,9,Eolica Cerro Negro,92.27
2024-12-11,9,Eolica Punta Ventosa,68.11
2024-12-11,9,Eolica Loma Larga,60.84
2024-12-11,9,Eolica Vientos del Sur,109.72
2024-12-11,9,Termoelectrica Bahia Norte,179.86
2024-12-11,9,Termoelectrica Valle Central,182.93
2024-12-11,9,Termoelectrica Puerto Nuevo,308.72
2024-12-11,9,Termoelectrica Costa Brava,345.33
2024-12-11,9,Termoelectrica Peninsula Gris,159.88
2024-12-11,9,Diesel Respaldo Cordillera,0.00
2024-12-11,10,Central Rio Manso Alto,278.65
2024-12-11,10,Central Salto del Pehuen,191.67
2024-12-11,10,Central Quebrada Azul,111.97
2024-12-11,10,Central Lago Ventisquero,73.04
2024-12-11,10,Central Vega Escondida,157.66
2024-12-11,10,Parque Solar Pampa Alta,155.38
2024-12-11,10,Parque Solar Llano Blanco,100.98
2024-12-11,10,Parque Solar Salar Nuevo,118.87
2024-12-11,10,Parque Solar Cerro Dorado,72.03
2024-12-11,10,Parque Solar Media Luna,54.10
2024-12-11,10,Eolica Cerro Negro,69.92
2024-12-11,10,Eolica Punta Ventosa,59.49
2024-12-11,10,Eolica Loma Larga,70.94
2024-12-11,10,Eolica Vientos del Sur,113.54
2024-12-11,10,Termoelectrica Bahia Norte,169.96
2024-12-11,10,Termoelectrica Valle Central,189.34
2024-12-11,10,Termoelectrica Puerto Nuevo,303.78
2024-12-11,10,Termoelectrica Costa Brava,332.90
2024-12-11,10,Termoelectrica Peninsula Gris,160.82
2024-12-11,10,Diesel Respaldo Cordillera,0.00
2024-12-11,11,Central Rio Manso Alto,281.26
2024-12-11,11,Central Salto del Pehuen,192.05
2024-12-11,11,Central Quebrada Azul,116.23
2024-12-11,11,Central Lago Ventisquero,69.61
2024-12-11,11,Central Vega Escondida,163.31
2024-12-11,11,Parque Solar Pampa Alta,183.81
2024-12-11,11,Parque Solar Llano Blanco,119.46
2024-12-11,11,Parque Solar Salar Nuevo,140.61
2024-12-11,11,Parque Solar Cerro Dorado,85.21
2024-12-11,11,Parque Solar Media Luna,64.00
2024-12-11,11,Eolica Cerro Negro,80.69
2024-12-11,11,Eolica Punta Ventosa,58.54
2024-12-11,11,Eolica Loma Larga,66.65
2024-12-11,11,Eolica Vientos del Sur,133.70
2024-12-11,11,Termoelectrica Bahia Norte,188.55
2024-12-11,11,Termoelectrica Valle Central,196.95
2024-12-11,11,Termoelectrica Puerto Nuevo,315.04
2024-12-11,11,Termoelectrica Costa Brava,327.79
2024-12-11,11,Termoelectrica Peninsula Gris,162.33
2024-12-11,11,Diesel Respaldo Cordillera,0.00
2024-12-11,12,Central Rio Manso Alto,296.75
2024-12-11,12,Central Salto del Pehuen,207.28
2024-12-11,12,Central Quebrada Azul,115.38
2024-12-11,12,Central Lago Ventisquero,70.05
2024-12-11,12,Central Vega Escondida,158.10
2024-12-11,12,Parque Solar Pampa Alta,201.55
2024-12-11,12,Parque Solar Llano Blanco,130.99
2024-12-11,12,Parque Solar Salar Nuevo,154.19
2024-12-11,12,Parque Solar Cerro Dorado,93.44
2024-12-11,12,Parque Solar Media Luna,70.18
2024-12-11,12,Eolica Cerro Negro,92.67
2024-12-11,12,Eolica Punta Ventosa,57.67
2024-12-11,12,Eolica Loma Larga,78.49
2024-12-11,12,Eolica Vientos del Sur,136.60
2024-12-11,12,Termoelectrica Bahia Norte,188.80
2024-12-11,12,Termoelectrica Valle Central,184.58
2024-12-11,12,Termoelectrica Puerto Nuevo,313.98
2024-12-11,12,Termoelectrica Costa Brava,353.37
2024-12-11,12,Termoelectrica Peninsula Gris,168.71
2024-12-11,12,Diesel Respaldo Cordillera,0.00
2024-12-11,13,Central Rio Manso Alto,276.84
2024-12-11,13,Central Salto del Pehuen,215.54
2024-12-11,13,Central Quebrada Azul,119.28
2024-12-11,13,Central Lago Ventisquero,70.80
2024-12-11,13,Central Vega Escondida,164.40
2024-12-11,13,Parque Solar Pampa Alta,207.58
2024-12-11,13,Parque Solar Llano Blanco,134.91
2024-12-11,13,Parque Solar Salar Nuevo,158.80
2024-12-11,13,Parque Solar Cerro Dorado,96.23
2024-12-11,13,Parque Solar Media Luna,72.28
2024-12-11,13,Eolica Cerro Negro,84.34
2024-12-11,13,Eolica Punta Ventosa,38.71
2024-12-11,13,Eolica Loma Larga,95.08
2024-12-11,13,Eolica Vientos del Sur,131.92
2024-12-11,13,Termoelectrica Bahia Norte,185.53
2024-12-11,13,Termoelectrica Valle Central,194.16
2024-12-11,13,Termoelectrica Puerto Nuevo,329.21
2024-12-11,13,Termoelectrica Costa Brava,342.22
2024-12-11,13,Termoelectrica Peninsula Gris,159.45
2024-12-11,13,Diesel Respaldo Cordillera,0.00
2024-12-11,14,Central Rio Manso Alto,309.25
2024-12-11,14,Central Salto del Pehuen,202.67
2024-12-11,14,Central Quebrada Azul,112.78
2024-12-11,14,Central Lago Ventisquero,70.65
2024-12-11,14,Central Vega Escondida,169.26
2024-12-11,14,Parque Solar Pampa Alta,201.55
2024-12-11,14,Parque Solar Llano Blanco,130.99
2024-12-11,14,Parque Solar Salar Nuevo,154.19
2024-12-11,14,Parque Solar Cerro Dorado,93.44
2024-12-11,14,Parque Solar Media Luna,70.18
2024-12-11,14,Eolica Cerro Negro,78.12
2024-12-11,14,Eolica Punta Ventosa,38.11
2024-12-11,14,Eolica Loma Larga,95.07
2024-12-11,14,Eolica Vientos del Sur,124.65
2024-12-11,14,Termoelectrica Bahia Norte,167.78
2024-12-11,14,Termoelectrica Valle Central,186.91
2024-12-11,14,Termoelectrica Puerto Nuevo,312.61
2024-12-11,14,Termoelectrica Costa Brava,332.64
2024-12-11,14,Termoelectrica Peninsula Gris,161.57
2024-12-11,14,Diesel Respaldo Cordillera,0.00
2024-12-11,15,Central Rio Manso Alto,298.85
2024-12-11,15,Central Salto del Pehuen,201.56
2024-12-11,15,Central Quebrada Azul,115.40
2024-12-11,15,Central Lago Ventisquero,66.63
2024-12-11,15,Central Vega Escondida,153.53
2024-12-11,15,Parque Solar Pampa Alta,183.81
2024-12-11,15,Parque Solar Llano Blanco,119.46
2024-12-11,15,Parque Solar Salar Nuevo,140.61
2024-12-11,15,Parque Solar Cerro Dorado,85.21
2024-12-11,15,Parque Solar Media Luna,64.00
2024-12-11,15,Eolica Cerro Negro,64.83
2024-12-11,15,Eolica Punta Ventosa,39.58
2024-12-11,15,Eolica Loma Larga,90.41
2024-12-11,15,Eolica Vientos del Sur,117.64
2024-12-11,15,Termoelectrica Bahia Norte,173.83
2024-12-11,15,Termoelectrica Valle Central,193.86
2024-12-11,15,Termoelectrica Puerto Nuevo,320.70
2024-12-11,15,Termoelectrica Costa Brava,346.47
2024-12-11,15,Termoelectrica Peninsula Gris,165.32
2024-12-11,15,Diesel Respaldo Cordillera,0.00
2024-12-11,16,Central Rio Manso Alto,280.29
2024-12-11,16,Central Salto del Pehuen,198.27
2024-12-11,16,Central Quebrada Azul,113.86
2024-12-11,16,Central Lago Ventisquero,64.95
2024-12-11,16,Central Vega Escondida,163.56
2024-12-11,16,Parque Solar Pampa Alta,155.38
2024-12-11,16,Parque Solar Llano Blanco,100.98
2024-12-11,16,Parque Solar Salar Nuevo,118.87
2024-12-11,16,Parque Solar Cerro Dorado,72.03
2024-12-11,16,Parque Solar Media Luna,54.10
2024-12-11,16,Eolica Cerro Negro,85.74
2024-12-11,16,Eolica Punta Ventosa,55.18
2024-12-11,16,Eolica Loma Larga,79.07
2024-12-11,16,Eolica Vientos del Sur,122.60
2024-12-11,16,Termoelectrica Bahia Norte,176.61
2024-12-11,16,Termoelectrica Valle Central,191.02
2024-12-11,16,Termoelectrica Puerto Nuevo,311.99
2024-12-11,16,Termoelectrica Costa Brava,346.96
2024-12-11,16,Termoelectrica Peninsula Gris,161.87
2024-12-11,16,Diesel Respaldo Cordillera,0.00
2024-12-11,17,Central Rio Manso Alto,291.79
2024-12-11,17,Central Salto del Pehuen,196.10
2024-12-11,17,Central Quebrada Azul,108.85
2024-12-11,17,Central Lago Ventisquero,72.18
2024-12-11,17,Central Vega Escondida,158.73
2024-12-11,17,Parque Solar Pampa Alta,117.92
2024-12-11,17,Parque Solar Llano Blanco,76.64
2024-12-11,17,Parque Solar Salar Nuevo,90.21
2024-12-11,17,Parque Solar Cerro Dorado,54.67
2024-12-11,17,Parque Solar Media Luna,41.06
2024-12-11,17,Eolica Cerro Negro,69.55
2024-12-11,17,Eolica Punta Ventosa,81.99
2024-12-11,17,Eolica Loma Larga,89.03
2024-12-11,17,Eolica Vientos del Sur,129.76
2024-12-11,17,Termoelectrica Bahia Norte,173.38
2024-12-11,17,Termoelectrica Valle Central,183.48
2024-12-11,17,Termoelectrica Puerto Nuevo,317.10
2024-12-11,17,Termoelectrica Costa Brava,349.02
2024-12-11,17,Termoelectrica Peninsula Gris,161.66
